Order_ID,Customer_Name,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Date,Region,Sales_Channel
ORD-00817,Henry,Food,Laptop,4,261.91,0.29,2026-06-01 22:07:17.384404,West,Store
ORD-00818,Henry,Sports,Table,4,161.15,0.06,2026-05-19 22:07:17.384406,East,Online
ORD-00819,Alice,Electronics,Lamp,9,290.79,0.22,2025-09-13 22:07:17.384408,East,Store
ORD-00820,Charlie,Books,Novel,5,169.35,0.16,2026-05-03 22:07:17.384410,North,Catalog
ORD-00821,Jack,Books,Cereal,5,29.24,0.27,2026-04-28 22:07:17.384411,South,Catalog
ORD-00822,Ivy,Home,Phone,6,143.28,0.17,2026-07-22 22:07:17.384413,East,Store
ORD-00823,Eve,Clothing,Lamp,1,13.13,0.16,2026-01-01 22:07:17.384415,South,Catalog
ORD-00824,Frank,Books,Phone,1,489.39,0.06,2026-02-24 22:07:17.384417,South,Catalog
ORD-00825,David,Books,Cookbook,9,483.22,0.05,2025-10-04 22:07:17.384418,East,Online
ORD-00826,Jack,Sports,T-Shirt,3,203.63,,2026-04-12 22:07:17.384420,West,Catalog
ORD-00827,Bob,Sports,Novel,4,366.9,0.1,2026-06-30 22:07:17.384422,North,Online
ORD-00828,Henry,Food,Ball,1,179.44,0.11,2025-12-24 22:07:17.384424,South,Store
ORD-00829,Frank,Electronics,Novel,9,338.84,,2026-05-20 22:07:17.384425,West,Online
ORD-00830,Eve,Home,Jeans,8,404.66,0.1,2025-12-27 22:07:17.384427,East,Store
ORD-00831,Ivy,Electronics,Table,2,473.91,0.29,2025-11-15 22:07:17.384429,South,Store
ORD-00832,Alice,Food,Jeans,8,206.1,0.22,2026-03-29 22:07:17.384430,South,Store
ORD-00833,Eve,Sports,Jeans,7,393.82,0.18,2026-03-30 22:07:17.384432,South,Store
ORD-00834,Frank,Clothing,Cookbook,6,140.3,0.26,2025-11-29 22:07:17.384434,West,Store
ORD-00835,Eve,Sports,Lamp,1,495.26,0.01,2026-04-10 22:07:17.384435,West,Online
ORD-00836,Frank,Home,Ball,7,22.63,0.08,2025-11-07 22:07:17.384437,West,Store
ORD-00837,Frank,Sports,Ball,7,305.73,0.14,2026-06-08 22:07:17.384439,South,Catalog
ORD-00838,Grace,Home,Jeans,9,333.16,0.07,2025-09-16 22:07:17.384441,South,Catalog
ORD-00839,David,Home,Phone,1,347.14,0.22,2025-08-27 22:07:17.384442,North,Store
ORD-00840,Henry,Home,Cookbook,2,68.99,0.28,2025-12-20 22:07:17.384444,North,Catalog
ORD-00841,Grace,Food,Jeans,9,469.88,0.13,2025-09-26 22:07:17.384446,West,Online
ORD-00842,Ivy,Home,T-Shirt,9,98.78,0.1,2025-08-25 22:07:17.384448,West,Online
ORD-00843,Grace,Home,Table,6,315.15,0.29,2026-06-30 22:07:17.384450,East,Store
ORD-00844,Charlie,Clothing,Lamp,6,119.11,0.13,2026-06-19 22:07:17.384451,West,Store
ORD-00845,Charlie,Electronics,Cereal,4,160.54,0.15,2026-06-30 22:07:17.384453,North,Store
ORD-00846,Henry,Books,T-Shirt,4,277.76,0.11,2026-06-26 22:07:17.384455,North,Catalog
ORD-00847,Eve,Electronics,Phone,5,214.42,0.27,2026-07-08 22:07:17.384457,North,Catalog
ORD-00848,David,Home,Novel,3,88.51,0.17,2026-05-26 22:07:17.384458,South,Online
ORD-00849,Henry,Clothing,Novel,1,93.76,0.23,2025-11-23 22:07:17.384460,South,Catalog
ORD-00850,Frank,Sports,T-Shirt,1,214.89,0.24,2025-12-29 22:07:17.384462,West,Online
ORD-00851,Bob,Clothing,Jeans,7,381.07,0.1,2025-10-26 22:07:17.384463,East,Catalog
ORD-00852,,Home,Cereal,1,450.0,0.13,2025-11-17 22:07:17.384465,East,Online
ORD-00853,David,Clothing,Laptop,1,51.22,0.25,2025-10-30 22:07:17.384467,East,Store
ORD-00854,Frank,Clothing,Laptop,3,202.62,0.11,2026-01-12 22:07:17.384468,South,Catalog
ORD-00855,Frank,Home,Phone,4,59.12,0.24,2025-08-23 22:07:17.384470,North,Online
ORD-00856,Alice,Food,Jeans,4,18.13,0.28,2025-12-18 22:07:17.384472,North,Catalog
ORD-00857,Henry,Clothing,Ball,2,334.24,0.19,2026-03-31 22:07:17.384473,South,Store
ORD-00858,Frank,Books,Ball,1,305.2,0.22,2026-05-17 22:07:17.384475,East,Online
ORD-00859,Charlie,Books,Lamp,3,89.88,0.24,2025-09-28 22:07:17.384476,East,Catalog
ORD-00860,Ivy,Clothing,Cereal,4,124.57,0.25,2025-09-02 22:07:17.384478,West,Catalog
ORD-00861,Bob,Food,Cereal,3,21.62,0.12,2026-05-10 22:07:17.384480,West,Store
ORD-00862,Henry,Sports,Novel,8,419.12,0.02,2026-04-12 22:07:17.384482,East,Store
ORD-00863,Jack,Home,Cookbook,1,487.6,0.12,2025-09-30 22:07:17.384483,South,Online
ORD-00864,Charlie,Books,Phone,2,76.38,0.2,2026-01-27 22:07:17.384485,East,Catalog
ORD-00865,Eve,Sports,Laptop,7,123.42,0.14,2025-12-21 22:07:17.384487,West,Catalog
ORD-00866,Frank,Clothing,Phone,4,435.52,0.22,2025-09-12 22:07:17.384488,East,Store
ORD-00867,Jack,Sports,Ball,8,463.97,0.11,2026-06-15 22:07:17.384490,South,Store
ORD-00868,Frank,Electronics,Ball,3,215.62,0.19,2025-11-07 22:07:17.384492,North,Online
ORD-00869,David,Books,T-Shirt,6,34.81,0.06,2026-01-01 22:07:17.384493,South,Catalog
ORD-00870,Charlie,Clothing,Lamp,9,29.3,0.22,2026-07-17 22:07:17.384495,South,Catalog
ORD-00871,David,Home,Cereal,1,291.24,,2026-06-05 22:07:17.384496,West,Online
ORD-00872,Alice,Food,Table,1,202.52,0.06,2026-06-28 22:07:17.384498,South,Online
ORD-00873,,Clothing,Phone,8,24.04,0.09,2026-02-13 22:07:17.384500,South,Store
ORD-00874,Alice,Home,Ball,3,295.79,0.22,2025-08-01 22:07:17.384501,West,Store
ORD-00875,Alice,Food,Cookbook,5,15.54,0.14,2026-01-29 22:07:17.384503,West,Online
ORD-00876,Jack,Food,Novel,1,395.81,0.06,2026-05-06 22:07:17.384505,North,Online
ORD-00877,Frank,Clothing,Laptop,5,160.15,0.29,2026-07-22 22:07:17.384506,East,Catalog
ORD-00878,Eve,Sports,Lamp,6,29.73,0.21,2026-03-14 22:07:17.384508,South,Online
ORD-00879,David,Sports,Cookbook,8,298.29,0.29,2025-10-21 22:07:17.384509,West,Online
ORD-00880,Charlie,Food,Lamp,3,204.87,0.13,2026-03-29 22:07:17.384511,North,Catalog
ORD-00881,Alice,Sports,T-Shirt,3,487.16,0.14,2026-02-10 22:07:17.384513,East,Online
ORD-00882,Frank,Electronics,Table,9,276.66,0.27,2025-10-09 22:07:17.384514,West,Store
ORD-00883,Bob,Food,Ball,4,144.87,0.16,2026-06-26 22:07:17.384516,East,Store
ORD-00884,Henry,Food,Novel,4,357.63,0.21,2025-08-25 22:07:17.384518,East,Catalog
ORD-00885,Jack,Home,Cookbook,7,143.03,0.08,2026-07-23 22:07:17.384519,South,Online
ORD-00886,Eve,Sports,Lamp,2,453.08,0.13,2026-01-17 22:07:17.384521,South,Store
ORD-00887,Grace,Food,Cereal,8,193.61,0.04,2026-05-29 22:07:17.384523,West,Store
ORD-00888,Jack,Electronics,T-Shirt,6,279.44,0.06,2026-06-19 22:07:17.384524,East,Store
ORD-00889,Bob,Home,Cereal,3,34.78,0.0,2026-04-03 22:07:17.384526,West,Store
ORD-00890,Henry,Clothing,Novel,9,218.8,0.01,2025-10-11 22:07:17.384527,West,Online
ORD-00891,Bob,Food,Cookbook,5,417.86,0.29,2025-09-17 22:07:17.384529,East,Online
ORD-00892,David,Electronics,T-Shirt,8,404.77,0.07,2026-06-18 22:07:17.384531,West,Online
ORD-00893,Alice,Books,Cookbook,7,119.92,0.2,2025-12-19 22:07:17.384533,East,Online
ORD-00894,Eve,Electronics,Ball,8,120.78,0.25,2026-05-05 22:07:17.384534,East,Store
ORD-00895,Ivy,Electronics,Jeans,7,410.48,0.17,2025-09-13 22:07:17.384536,East,Catalog
ORD-00896,Alice,Home,T-Shirt,3,465.9,0.05,2026-05-02 22:07:17.384538,East,Catalog
ORD-00897,Ivy,Clothing,Cereal,2,56.73,0.22,2026-05-20 22:07:17.384539,North,Store
ORD-00898,Henry,Books,Novel,7,230.53,0.18,2025-09-02 22:07:17.384541,East,Store
ORD-00899,Frank,Sports,Table,3,175.35,0.22,2026-03-18 22:07:17.384543,South,Catalog
ORD-00900,Grace,Sports,Ball,3,436.64,0.23,2025-09-20 22:07:17.384544,South,Catalog
ORD-00901,Charlie,Electronics,Jeans,2,50.93,0.29,2026-07-02 22:07:17.384546,South,Store
ORD-00902,Alice,Home,Table,4,113.45,0.17,2025-12-20 22:07:17.384548,East,Store
ORD-00903,Eve,Home,Laptop,8,378.71,,2026-04-08 22:07:17.384549,South,Online
ORD-00904,Bob,Sports,Ball,1,35.13,0.19,2026-04-06 22:07:17.384551,North,Online
ORD-00905,Eve,Books,Novel,1,251.34,0.02,2025-08-01 22:07:17.384553,West,Catalog
ORD-00906,Henry,Clothing,Lamp,5,226.63,0.27,2026-01-24 22:07:17.384554,East,Store
ORD-00907,Ivy,Books,T-Shirt,5,173.86,0.04,2025-08-02 22:07:17.384556,South,Catalog
ORD-00908,Bob,Food,Cookbook,1,203.34,0.1,2026-02-10 22:07:17.384558,North,Online
ORD-00909,Charlie,Food,Novel,6,269.67,0.24,2026-05-17 22:07:17.384559,West,Online
ORD-00910,Charlie,Clothing,T-Shirt,1,89.07,0.18,2025-10-05 22:07:17.384561,North,Catalog
ORD-00911,Alice,Sports,Table,5,290.28,0.12,2026-01-25 22:07:17.384563,South,Online
ORD-00912,Henry,Clothing,Cookbook,9,404.66,0.14,2026-01-24 22:07:17.384564,North,Store
ORD-00913,Frank,Home,Phone,5,382.48,0.26,2026-02-05 22:07:17.384566,West,Catalog
ORD-00914,Henry,Food,Cereal,6,85.41,0.1,2026-07-02 22:07:17.384568,South,Store
ORD-00915,Ivy,Electronics,Laptop,8,83.13,0.26,2026-05-19 22:07:17.384569,West,Store
ORD-00916,Eve,Electronics,Ball,1,141.41,0.03,2026-07-03 22:07:17.384571,North,Online
ORD-00917,Charlie,Sports,Novel,2,186.93,0.23,2026-04-15 22:07:17.384573,East,Store
ORD-00918,Eve,Home,Laptop,9,210.14,0.25,2025-09-27 22:07:17.384574,East,Catalog
ORD-00919,Eve,Books,Lamp,3,343.05,0.05,2026-04-12 22:07:17.384576,East,Store
ORD-00920,Eve,Home,T-Shirt,6,37.77,0.13,2026-06-07 22:07:17.384578,East,Store
ORD-00921,Charlie,Electronics,T-Shirt,5,26.99,0.05,2026-06-15 22:07:17.384579,West,Store
ORD-00922,Jack,Electronics,Novel,2,202.04,0.21,2025-10-12 22:07:17.384581,East,Store
ORD-00923,David,Food,Jeans,7,351.61,0.16,2025-09-17 22:07:17.384582,West,Store
ORD-00924,Ivy,Home,Jeans,4,104.78,0.19,2026-04-25 22:07:17.384584,South,Online
ORD-00925,Jack,Home,Phone,1,324.34,0.06,2026-04-30 22:07:17.384586,East,Catalog
ORD-00926,,Electronics,Cereal,4,137.32,,2025-10-24 22:07:17.384588,West,Online
ORD-00927,Bob,Books,Cookbook,6,444.18,0.01,2025-08-22 22:07:17.384589,East,Catalog
ORD-00928,Henry,Sports,Lamp,7,448.89,0.1,2026-01-17 22:07:17.384591,East,Catalog
ORD-00929,Henry,Sports,Laptop,7,155.67,0.17,2026-02-15 22:07:17.384593,East,Catalog
ORD-00930,Grace,Home,Jeans,7,122.7,0.26,2025-11-23 22:07:17.384594,West,Catalog
ORD-00931,Henry,Sports,Phone,3,211.54,0.2,2026-05-12 22:07:17.384596,North,Catalog
ORD-00932,Charlie,Electronics,Phone,6,127.86,,2026-06-05 22:07:17.384598,East,Store
ORD-00933,Frank,Electronics,Novel,8,339.47,0.29,2026-04-14 22:07:17.384599,East,Online
ORD-00934,Alice,Home,Lamp,4,414.77,0.22,2026-07-22 22:07:17.384601,South,Online
ORD-00935,,Home,Table,8,339.82,0.28,2025-11-22 22:07:17.384602,North,Store
ORD-00936,Alice,Food,Cookbook,2,413.93,0.16,2026-01-29 22:07:17.384604,West,Catalog
ORD-00937,Ivy,Home,Cereal,9,204.53,0.08,2025-11-28 22:07:17.384606,South,Online
ORD-00938,Alice,Books,Ball,9,86.6,0.02,2026-05-26 22:07:17.384607,East,Store
ORD-00939,Alice,Sports,Novel,8,371.6,0.22,2025-08-05 22:07:17.384609,South,Store
ORD-00940,Grace,Home,Cookbook,1,186.63,0.04,2026-04-16 22:07:17.384611,South,Online
ORD-00941,Bob,Clothing,Ball,2,338.92,0.09,2025-07-30 22:07:17.384612,East,Online
ORD-00942,Eve,Food,Ball,6,142.62,0.16,2026-07-22 22:07:17.384614,North,Catalog
ORD-00943,Henry,Clothing,Lamp,5,49.8,0.17,2025-11-23 22:07:17.384616,North,Catalog
ORD-00944,Henry,Electronics,Lamp,9,496.37,0.18,2025-09-30 22:07:17.384617,South,Online
ORD-00945,Charlie,Sports,Laptop,5,86.54,0.05,2025-12-25 22:07:17.384619,East,Catalog
ORD-00946,Grace,Home,Phone,2,494.33,0.11,2026-03-23 22:07:17.384621,West,Store
ORD-00947,Charlie,Clothing,Cookbook,4,488.87,0.19,2025-12-07 22:07:17.384622,South,Catalog
ORD-00948,,Sports,Novel,9,398.97,0.29,2026-05-03 22:07:17.384624,West,Catalog
ORD-00949,Frank,Electronics,T-Shirt,1,333.12,0.22,2026-03-02 22:07:17.384626,South,Store
ORD-00950,Charlie,Books,Novel,1,293.13,0.28,2026-03-06 22:07:17.384627,South,Catalog
ORD-00951,Grace,Food,Laptop,7,434.39,0.23,2026-06-25 22:07:17.384629,East,Store
ORD-00952,Charlie,Sports,Cereal,3,151.83,0.18,2025-10-27 22:07:17.384630,East,Catalog
ORD-00953,Henry,Sports,Phone,2,239.16,0.06,2025-11-19 22:07:17.384632,West,Online
ORD-00954,Jack,Books,T-Shirt,9,313.5,0.2,2026-07-12 22:07:17.384634,West,Catalog
ORD-00955,David,Sports,Jeans,3,211.48,0.19,2025-08-03 22:07:17.384635,North,Online
ORD-00956,Alice,Electronics,Cereal,2,219.47,0.18,2025-08-21 22:07:17.384637,East,Online
ORD-00957,David,Electronics,Lamp,8,171.84,0.15,2026-04-09 22:07:17.384639,South,Online
ORD-00958,Grace,Books,Ball,6,286.47,0.16,2026-06-22 22:07:17.384640,South,Online
ORD-00959,David,Food,Jeans,6,426.78,,2026-05-11 22:07:17.384642,North,Online
ORD-00960,Frank,Home,Novel,7,108.75,0.16,2026-02-03 22:07:17.384644,East,Store
ORD-00961,Ivy,Clothing,Novel,7,467.87,0.06,2025-08-21 22:07:17.384645,South,Store
ORD-00962,Alice,Home,Lamp,6,347.65,0.24,2026-05-16 22:07:17.384647,North,Store
ORD-00963,Eve,Sports,Laptop,4,413.4,,2025-09-26 22:07:17.384649,North,Online
ORD-00964,Grace,Clothing,Cookbook,9,282.53,0.03,2025-07-27 22:07:17.384651,South,Catalog
ORD-00965,Alice,Books,Jeans,6,391.96,0.13,2026-03-09 22:07:17.384652,South,Store
ORD-00966,David,Books,Jeans,4,17.94,0.2,2026-04-15 22:07:17.384654,West,Catalog
ORD-00967,Frank,Food,Table,3,411.01,0.13,2026-02-28 22:07:17.384655,East,Catalog
ORD-00968,Bob,Clothing,Cereal,4,29.67,,2026-07-15 22:07:17.384657,West,Online
ORD-00969,Jack,Electronics,Phone,3,446.06,0.17,2026-05-23 22:07:17.384659,North,Online
ORD-00970,Eve,Clothing,Cereal,2,496.06,0.1,2026-01-20 22:07:17.384660,South,Online
ORD-00971,Jack,Sports,Cookbook,5,154.09,0.28,2026-06-25 22:07:17.384662,West,Store
ORD-00972,Alice,Electronics,Novel,2,113.06,0.28,2026-04-01 22:07:17.384663,North,Online
ORD-00973,Frank,Books,Novel,6,385.03,0.15,2026-03-03 22:07:17.384665,East,Store
ORD-00974,Frank,Clothing,Novel,3,133.98,0.1,2026-03-26 22:07:17.384667,South,Store
ORD-00975,David,Home,Table,6,434.13,0.22,2026-02-04 22:07:17.384669,West,Store
ORD-00976,Henry,Food,Novel,9,60.39,0.01,2026-02-17 22:07:17.384670,East,Store
ORD-00977,David,Home,Cookbook,1,71.72,0.14,2025-08-23 22:07:17.384672,West,Online
ORD-00978,Henry,Food,Lamp,6,489.78,0.1,2025-08-09 22:07:17.384674,North,Store
ORD-00979,Henry,Sports,Phone,9,340.18,0.28,2025-11-06 22:07:17.384675,East,Online
ORD-00980,Eve,Home,Cookbook,4,424.97,0.0,2026-05-03 22:07:17.384677,West,Online
ORD-00981,David,Clothing,Phone,2,168.92,0.17,2025-11-24 22:07:17.384679,East,Store
ORD-00982,Bob,Clothing,Cookbook,4,341.48,0.22,2026-02-02 22:07:17.384680,North,Online
ORD-00983,Charlie,Home,Novel,1,301.18,0.15,2025-12-05 22:07:17.384682,East,Catalog
ORD-00984,Charlie,Clothing,Lamp,3,305.54,0.03,2025-12-28 22:07:17.384684,West,Online
ORD-00985,David,Sports,Jeans,9,344.44,0.29,2026-05-10 22:07:17.384685,North,Online
ORD-00986,David,Electronics,Cereal,5,291.93,0.16,2025-10-27 22:07:17.384687,South,Store
ORD-00987,Jack,Sports,Ball,6,220.24,0.18,2026-04-01 22:07:17.384688,West,Store
ORD-00988,Eve,Food,Lamp,3,145.2,0.07,2026-05-23 22:07:17.384690,West,Online
ORD-00989,David,Sports,Jeans,5,386.6,,2025-07-27 22:07:17.384692,North,Store
ORD-00990,Jack,Food,Laptop,8,120.87,0.13,2025-09-07 22:07:17.384693,North,Catalog
ORD-00991,Henry,Clothing,Cookbook,6,349.25,0.02,2026-04-13 22:07:17.384695,South,Catalog
ORD-00992,Frank,Electronics,Laptop,4,124.33,0.03,2025-07-27 22:07:17.384696,West,Store
ORD-00993,Frank,Clothing,Jeans,2,316.41,0.25,2025-12-26 22:07:17.384698,North,Online
ORD-00994,Henry,Books,Lamp,9,376.07,0.07,2025-11-11 22:07:17.384700,South,Catalog
ORD-00995,,Clothing,Cookbook,1,117.17,0.06,2026-07-04 22:07:17.384701,South,Catalog
ORD-00996,,Food,Ball,1,39.37,0.15,2026-05-27 22:07:17.384703,North,Online
ORD-00997,Jack,Clothing,Novel,4,74.18,0.23,2026-04-03 22:07:17.384705,West,Store
ORD-00998,Henry,Clothing,Cookbook,7,306.94,0.02,2025-09-14 22:07:17.384706,East,Catalog
ORD-00999,Bob,Electronics,Cookbook,1,426.23,0.17,2026-01-09 22:07:17.384708,East,Online
ORD-01000,Ivy,Clothing,Lamp,9,32.05,0.04,2025-08-05 22:07:17.384710,South,Online
ORD-00182,Eve,Food,Table,4,14.89,,2025-12-10 22:07:17.383249,North,Online
ORD-00429,David,Books,T-Shirt,9,44.81,0.06,2025-11-12 22:07:17.383699,West,Catalog
ORD-00171,Charlie,Sports,T-Shirt,9,110.12,0.03,2025-10-05 22:07:17.383229,North,Online
ORD-00463,Jack,Sports,Table,7,294.54,0.05,2026-04-07 22:07:17.383762,South,Online
ORD-00808,Ivy,Sports,Jeans,8,418.14,0.09,2025-08-28 22:07:17.384388,West,Store
ORD-00993,Frank,Clothing,Jeans,2,316.41,0.25,2025-12-26 22:07:17.384698,North,Online
ORD-00964,Grace,Clothing,Cookbook,9,282.53,0.03,2025-07-27 22:07:17.384651,South,Catalog
ORD-00603,Frank,Clothing,Phone,1,389.87,0.1,2025-08-18 22:07:17.384016,North,Store
ORD-00946,Grace,Home,Phone,2,494.33,0.11,2026-03-23 22:07:17.384621,West,Store
ORD-00805,Ivy,Books,Cereal,5,368.43,0.12,2026-05-12 22:07:17.384383,East,Store
ORD-00239,Ivy,Sports,Cereal,1,78.76,0.03,2025-09-15 22:07:17.383351,North,Catalog
ORD-00865,Eve,Sports,Laptop,7,123.42,0.14,2025-12-21 22:07:17.384487,West,Catalog
ORD-00770,Alice,Food,Laptop,5,418.49,0.27,2025-10-05 22:07:17.384319,West,Online
ORD-00505,Ivy,Sports,T-Shirt,8,249.92,0.13,2025-12-05 22:07:17.383839,South,Store
ORD-00083,Henry,Home,Ball,5,88.15,0.13,2026-07-19 22:07:17.383065,North,Catalog
ORD-00658,Frank,Books,Table,7,211.49,0.01,2025-12-10 22:07:17.384116,South,Store
ORD-00611,Eve,Food,Phone,1,309.62,0.07,2026-06-02 22:07:17.384030,South,Store
ORD-00358,Jack,Books,Lamp,4,360.4,0.24,2025-09-12 22:07:17.383571,South,Online
ORD-00066,Jack,Electronics,Table,3,328.17,0.0,2026-05-09 22:07:17.383033,East,Online
ORD-00148,Ivy,Sports,Laptop,6,480.33,0.23,2025-09-03 22:07:17.383187,North,Store
